,name,moves
28980,Skarmory,Rock Tomb
28981,Skarmory,Aerial Ace
28982,Skarmory,Torment
28983,Skarmory,Facade
28984,Skarmory,Rest
28985,Skarmory,Attract
28986,Skarmory,Thief
28987,Skarmory,Round
28988,Skarmory,Steel Wing
28989,Skarmory,Sky Drop
28990,Skarmory,Payback
28991,Skarmory,Swords Dance
28992,Skarmory,Fly
28993,Skarmory,Rock Slide
28994,Skarmory,X-Scissor
28995,Skarmory,Swagger
28996,Skarmory,Sleep Talk
28997,Skarmory,Substitute
28998,Skarmory,Flash Cannon
28999,Skarmory,Dark Pulse
29000,Skarmory,Confide
29001,Skarmory,Drill Peck
29002,Skarmory,Pursuit
29003,Skarmory,Whirlwind
29004,Skarmory,Sky Attack
29005,Skarmory,Curse
29006,Skarmory,Brave Bird
29007,Skarmory,Assurance
29008,Skarmory,Guard Swap
29009,Skarmory,Stealth Rock
29010,Skarmory,Endure
29011,Skarmory,Iron Head
29012,Skarmory,Iron Defense
29013,Skarmory,Icy Wind
29014,Skarmory,Snore
29015,Skarmory,Tailwind
29016,Skarmory,Sky Attack
29017,Skarmory,Stealth Rock
29018,Skarmory,Defog
29019,Skarmory,Breakneck Blitz
29020,Skarmory,Supersonic Skystrike
29021,Skarmory,Continental Crush
29022,Skarmory,Savage Spin-Out
29023,Skarmory,Corkscrew Crash
29024,Skarmory,Subzero Slammer
29025,Skarmory,Black Hole Eclipse
29026,Skarmory,All-Out Pummeling
29027,Skarmory,Tectonic Rage
29028,Skarmory,Never-Ending Nightmare
29029,Skarmory,Devastating Drake
29030,Skarmory,Flash
29031,Skarmory,Rock Smash
29032,Skarmory,Secret Power
29033,Skarmory,Cut
29034,Skarmory,Pluck
29035,Skarmory,Secret Power
29036,Skarmory,Captivate
29037,Skarmory,Natural Gift
29038,Skarmory,Fury Cutter
29039,Skarmory,Ominous Wind
29040,Skarmory,Mud-slap
29041,Skarmory,Twister
29042,Skarmory,Double-edge
29043,Skarmory,Counter
29044,Skarmory,Mimic
29045,Skarmory,Sky Attack
29046,Skarmory,Hyper Beam
29047,Skarmory,Detect
29048,Houndour,Leer
29049,Houndour,Ember
29050,Houndour,Howl
29051,Houndour,Smog
29052,Houndour,Roar
29053,Houndour,Bite
29054,Houndour,Odor Sleuth
29055,Houndour,Beat Up
29056,Houndour,Fire Fang
29057,Houndour,Feint Attack
29058,Houndour,Embargo
29059,Houndour,Foul Play
29060,Houndour,Flamethrower
29061,Houndour,Crunch
29062,Houndour,Nasty Plot
29063,Houndour,Inferno
29064,Houndour,Roar
29065,Houndour,Toxic
29066,Houndour,Hidden Power
29067,Houndour,Sunny Day
29068,Houndour,Taunt
29069,Houndour,Protect
29070,Houndour,Frustration
29071,Houndour,Solar Beam
29072,Houndour,Return
29073,Houndour,Shadow Ball
29074,Houndour,Double Team
29075,Houndour,Flamethrower
29076,Houndour,Sludge Bomb
29077,Houndour,Fire Blast
29078,Houndour,Torment
29079,Houndour,Facade
29080,Houndour,Flame Charge
29081,Houndour,Rest
29082,Houndour,Attract
29083,Houndour,Thief
29084,Houndour,Round
29085,Houndour,Overheat
29086,Houndour,Will-O-Wisp
29087,Houndour,Embargo
29088,Houndour,Payback
29089,Houndour,Dream Eater
29090,Houndour,Swagger
29091,Houndour,Sleep Talk
29092,Houndour,Substitute
29093,Houndour,Snarl
29094,Houndour,Dark Pulse
29095,Houndour,Confide
29096,Houndour,Fire Spin
29097,Houndour,Rage
29098,Houndour,Pursuit
29099,Houndour,Counter
29100,Houndour,Spite
29101,Houndour,Reversal
29102,Houndour,Beat Up
29103,Houndour,Fire Fang
29104,Houndour,Thunder Fang
29105,Houndour,Nasty Plot
29106,Houndour,Punishment
29107,Houndour,Feint
29108,Houndour,Sucker Punch
29109,Houndour,Destiny Bond
29110,Houndour,Super Fang
29111,Houndour,Uproar
29112,Houndour,Foul Play
29113,Houndour,Hyper Voice
29114,Houndour,Iron Tail
29115,Houndour,Snore
29116,Houndour,Heat Wave
29117,Houndour,Role Play
29118,Houndour,Spite
29119,Houndour,Snatch
29120,Houndour,Breakneck Blitz
29121,Houndour,All-Out Pummeling
29122,Houndour,Acid Downpour
29123,Houndour,Never-Ending Nightmare
29124,Houndour,Corkscrew Crash
29125,Houndour,Inferno Overdrive
29126,Houndour,Bloom Doom
29127,Houndour,Gigavolt Havoc
29128,Houndour,Shattered Psyche
29129,Houndour,Black Hole Eclipse
29130,Houndour,Tectonic Rage
29131,Houndour,Incinerate
29132,Houndour,Retaliate
29133,Houndour,Rock Smash
29134,Houndour,Secret Power
29135,Houndour,Secret Power
29136,Houndour,Endure
29137,Houndour,Captivate
29138,Houndour,Natural Gift
29139,Houndour,Swift
29140,Houndour,Mud-slap
29141,Houndour,Headbutt
29142,Houndour,Body Slam
29143,Houndour,Double-edge
29144,Houndour,Mimic
29145,Houndour,Nightmare
29146,Houndour,Curse
29147,Houndour,Detect
29148,Houndoom,Inferno
29149,Houndoom,Nasty Plot
29150,Houndoom,Thunder Fang
29151,Houndoom,Leer
29152,Houndoom,Ember
29153,Houndoom,Howl
29154,Houndoom,Smog
29155,Houndoom,Howl
29156,Houndoom,Smog
29157,Houndoom,Roar
29158,Houndoom,Bite
29159,Houndoom,Odor Sleuth
29160,Houndoom,Beat Up
29161,Houndoom,Fire Fang
29162,Houndoom,Feint Attack
29163,Houndoom,Embargo
29164,Houndoom,Foul Play
29165,Houndoom,Flamethrower
29166,Houndoom,Crunch
29167,Houndoom,Nasty Plot
29168,Houndoom,Inferno
29169,Houndoom,Roar
29170,Houndoom,Toxic
29171,Houndoom,Hidden Power
29172,Houndoom,Sunny Day
29173,Houndoom,Taunt
29174,Houndoom,Hyper Beam
29175,Houndoom,Protect
29176,Houndoom,Frustration
29177,Houndoom,Solar Beam
29178,Houndoom,Return
29179,Houndoom,Shadow Ball
29180,Houndoom,Double Team
29181,Houndoom,Flamethrower
29182,Houndoom,Sludge Bomb
29183,Houndoom,Fire Blast
29184,Houndoom,Torment
29185,Houndoom,Facade
29186,Houndoom,Flame Charge
29187,Houndoom,Rest
29188,Houndoom,Attract
29189,Houndoom,Thief
29190,Houndoom,Round
29191,Houndoom,Overheat
29192,Houndoom,Will-O-Wisp
29193,Houndoom,Embargo
29194,Houndoom,Payback
29195,Houndoom,Giga Impact
29196,Houndoom,Dream Eater
29197,Houndoom,Swagger
29198,Houndoom,Sleep Talk
29199,Houndoom,Substitute
29200,Houndoom,Snarl
29201,Houndoom,Dark Pulse
29202,Houndoom,Confide
29203,Houndoom,Fire Spin
29204,Houndoom,Rage
29205,Houndoom,Pursuit
29206,Houndoom,Counter
29207,Houndoom,Spite
29208,Houndoom,Reversal
29209,Houndoom,Beat Up
29210,Houndoom,Fire Fang
29211,Houndoom,Thunder Fang
29212,Houndoom,Nasty Plot
29213,Houndoom,Punishment
29214,Houndoom,Feint
29215,Houndoom,Sucker Punch
29216,Houndoom,Destiny Bond
29217,Houndoom,Super Fang
29218,Houndoom,Uproar
29219,Houndoom,Foul Play
29220,Houndoom,Hyper Voice
29221,Houndoom,Iron Tail
29222,Houndoom,Snore
29223,Houndoom,Heat Wave
29224,Houndoom,Role Play
29225,Houndoom,Spite
29226,Houndoom,Snatch
29227,Houndoom,Throat Chop
29228,Houndoom,Laser Focus
29229,Houndoom,Breakneck Blitz
29230,Houndoom,All-Out Pummeling
29231,Houndoom,Acid Downpour
29232,Houndoom,Never-Ending Nightmare
29233,Houndoom,Corkscrew Crash
29234,Houndoom,Inferno Overdrive
29235,Houndoom,Bloom Doom
29236,Houndoom,Gigavolt Havoc
29237,Houndoom,Shattered Psyche
29238,Houndoom,Black Hole Eclipse
29239,Houndoom,Tectonic Rage
29240,Houndoom,Incinerate
29241,Houndoom,Retaliate
29242,Houndoom,Rock Smash
29243,Houndoom,Secret Power
29244,Houndoom,Strength
29245,Houndoom,Secret Power
29246,Houndoom,Endure
29247,Houndoom,Captivate
29248,Houndoom,Natural Gift
29249,Houndoom,Swift
29250,Houndoom,Mud-slap
29251,Houndoom,Headbutt
29252,Houndoom,Body Slam
29253,Houndoom,Double-edge
29254,Houndoom,Mimic
29255,Houndoom,Nightmare
29256,Houndoom,Curse
29257,Houndoom,Detect
29258,Kingdra,Hydro Pump
29259,Kingdra,Yawn
29260,Kingdra,Bubble
29261,Kingdra,Smokescreen
29262,Kingdra,Leer
29263,Kingdra,Water Gun
29264,Kingdra,Smokescreen
29265,Kingdra,Leer
29266,Kingdra,Water Gun
29267,Kingdra,Twister
29268,Kingdra,Bubble Beam
29269,Kingdra,Focus Energy
29270,Kingdra,Brine
29271,Kingdra,Agility
29272,Kingdra,Dragon Pulse
29273,Kingdra,Dragon Dance
29274,Kingdra,Hydro Pump
29275,Kingdra,Toxic
29276,Kingdra,Hail
29277,Kingdra,Hidden Power
29278,Kingdra,Ice Beam
29279,Kingdra,Blizzard
29280,Kingdra,Hyper Beam
29281,Kingdra,Protect
29282,Kingdra,Rain Dance
29283,Kingdra,Frustration
29284,Kingdra,Return
29285,Kingdra,Double Team
29286,Kingdra,Facade
29287,Kingdra,Rest
29288,Kingdra,Attract
29289,Kingdra,Round
29290,Kingdra,Scald
29291,Kingdra,Quash
29292,Kingdra,Giga Impact
29293,Kingdra,Swagger
29294,Kingdra,Sleep Talk
29295,Kingdra,Substitute
29296,Kingdra,Flash Cannon
29297,Kingdra,Surf
29298,Kingdra,Waterfall
29299,Kingdra,Confide
29300,Kingdra,Flail
29301,Kingdra,Aurora Beam
29302,Kingdra,Octazooka
29303,Kingdra,Disable
29304,Kingdra,Splash
29305,Kingdra,Dragon Rage
29306,Kingdra,Dragon Breath
29307,Kingdra,Signal Beam
29308,Kingdra,Razor Wind
29309,Kingdra,Muddy Water
29310,Kingdra,Water Pulse
29311,Kingdra,Clear Smog
29312,Kingdra,Outrage
29313,Kingdra,Draco Meteor
29314,Kingdra,Signal Beam
29315,Kingdra,Iron Head
29316,Kingdra,Bounce
29317,Kingdra,Icy Wind
29318,Kingdra,Dragon Pulse
29319,Kingdra,Snore
29320,Kingdra,Water Pulse
29321,Kingdra,Outrage
29322,Kingdra,Laser Focus
29323,Kingdra,Breakneck Blitz
29324,Kingdra,Supersonic Skystrike
29325,Kingdra,Acid Downpour
29326,Kingdra,Savage Spin-Out
29327,Kingdra,Corkscrew Crash
29328,Kingdra,Hydro Vortex
29329,Kingdra,Subzero Slammer
29330,Kingdra,Devastating Drake
29331,Kingdra,Secret Power
29332,Kingdra,Dive
29333,Kingdra,Secret Power
29334,Kingdra,Endure
29335,Kingdra,Captivate
29336,Kingdra,Natural Gift
29337,Kingdra,Whirlpool
29338,Kingdra,Swift
29339,Kingdra,Headbutt
29340,Kingdra,Body Slam
29341,Kingdra,Double-edge
29342,Kingdra,Mimic
29343,Kingdra,Curse
29344,Phanpy,Odor Sleuth
29345,Phanpy,Tackle
29346,Phanpy,Growl
29347,Phanpy,Defense Curl
29348,Phanpy,Flail
29349,Phanpy,Rollout
29350,Phanpy,Natural Gift
29351,Phanpy,Endure
29352,Phanpy,Slam
29353,Phanpy,Take Down
29354,Phanpy,Charm
29355,Phanpy,Last Resort
29356,Phanpy,Double-Edge
29357,Phanpy,Roar
29358,Phanpy,Toxic
29359,Phanpy,Hidden Power
29360,Phanpy,Sunny Day
29361,Phanpy,Protect
29362,Phanpy,Frustration
29363,Phanpy,Earthquake
29364,Phanpy,Return
29365,Phanpy,Double Team
29366,Phanpy,Sandstorm
29367,Phanpy,Rock Tomb
29368,Phanpy,Facade
29369,Phanpy,Rest
29370,Phanpy,Attract
29371,Phanpy,Round
29372,Phanpy,Echoed Voice
29373,Phanpy,Bulldoze
29374,Phanpy,Rock Slide
29375,Phanpy,Swagger
29376,Phanpy,Sleep Talk
29377,Phanpy,Substitute
29378,Phanpy,Confide
29379,Phanpy,Focus Energy
29380,Phanpy,Body Slam
29381,Phanpy,Ancient Power
29382,Phanpy,Snore
29383,Phanpy,Counter
29384,Phanpy,Fissure
29385,Phanpy,Endeavor
29386,Phanpy,Ice Shard
29387,Phanpy,Head Smash
29388,Phanpy,Mud-Slap
29389,Phanpy,Heavy Slam
29390,Phanpy,Play Rough
29391,Phanpy,High HorsepowerUSUM Only
29392,Phanpy,Seed Bomb
29393,Phanpy,Gunk Shot
29394,Phanpy,Earth Power
29395,Phanpy,Last Resort
29396,Phanpy,Superpower
29397,Phanpy,Hyper Voice
29398,Phanpy,Iron Tail
29399,Phanpy,Snore
29400,Phanpy,Knock Off
29401,Phanpy,Endeavor
29402,Phanpy,Stealth Rock
29403,Phanpy,Breakneck Blitz
29404,Phanpy,All-Out Pummeling
29405,Phanpy,Acid Downpour
29406,Phanpy,Tectonic Rage
29407,Phanpy,Continental Crush
29408,Phanpy,Corkscrew Crash
29409,Phanpy,Bloom Doom
29410,Phanpy,Subzero Slammer
29411,Phanpy,Black Hole Eclipse
29412,Phanpy,Twinkle Tackle
29413,Phanpy,Rock Smash
29414,Phanpy,Secret Power
29415,Phanpy,Strength
29416,Phanpy,Secret Power
29417,Phanpy,Captivate
29418,Phanpy,Headbutt
29419,Phanpy,Mimic
29420,Phanpy,Curse
29421,Donphan,Fury Attack
29422,Donphan,Fire Fang
29423,Donphan,Thunder Fang
29424,Donphan,Horn Attack
29425,Donphan,Bulldoze
29426,Donphan,Growl
29427,Donphan,Defense Curl
29428,Donphan,Rapid Spin
29429,Donphan,Rollout
29430,Donphan,Assurance
29431,Donphan,Knock Off
29432,Donphan,Slam
29433,Donphan,Magnitude
29434,Donphan,Scary Face
29435,Donphan,Earthquake
29436,Donphan,Giga Impact
29437,Donphan,Roar
29438,Donphan,Toxic
29439,Donphan,Hidden Power
29440,Donphan,Sunny Day
29441,Donphan,Hyper Beam
29442,Donphan,Protect
29443,Donphan,Frustration
29444,Donphan,Earthquake
29445,Donphan,Return
29446,Donphan,Double Team
29447,Donphan,Sandstorm
29448,Donphan,Rock Tomb
29449,Donphan,Facade
29450,Donphan,Rest
29451,Donphan,Attract
29452,Donphan,Round
29453,Donphan,Echoed Voice
29454,Donphan,Brutal Swing
29455,Donphan,Giga Impact
29456,Donphan,Rock Polish
29457,Donphan,Stone Edge
29458,Donphan,Gyro Ball
29459,Donphan,Bulldoze
29460,Donphan,Rock Slide
29461,Donphan,Poison Jab
29462,Donphan,Swagger
29463,Donphan,Sleep Talk
29464,Donphan,Substitute
29465,Donphan,Confide
29466,Donphan,Focus Energy
29467,Donphan,Body Slam
29468,Donphan,Ancient Power
29469,Donphan,Snore
29470,Donphan,Counter
29471,Donphan,Fissure
29472,Donphan,Endeavor
29473,Donphan,Ice Shard
29474,Donphan,Head Smash
29475,Donphan,Mud-Slap
29476,Donphan,Heavy Slam
29477,Donphan,Play Rough
29478,Donphan,High HorsepowerUSUM Only
29479,Donphan,Seed Bomb
29480,Donphan,Bounce
29481,Donphan,Gunk Shot
29482,Donphan,Block
29483,Donphan,Earth Power
29484,Donphan,Iron Defense
29485,Donphan,Last Resort
29486,Donphan,Superpower
29487,Donphan,Hyper Voice
29488,Donphan,Iron Tail
29489,Donphan,Snore
29490,Donphan,Knock Off
29491,Donphan,Endeavor
29492,Donphan,Stealth Rock
29493,Donphan,Stomping Tantrum
29494,Donphan,Breakneck Blitz
29495,Donphan,All-Out Pummeling
29496,Donphan,Supersonic Skystrike
29497,Donphan,Acid Downpour
29498,Donphan,Tectonic Rage
29499,Donphan,Continental Crush
29500,Donphan,Corkscrew Crash
29501,Donphan,Inferno Overdrive
29502,Donphan,Bloom Doom
29503,Donphan,Gigavolt Havoc
29504,Donphan,Subzero Slammer
29505,Donphan,Black Hole Eclipse
29506,Donphan,Twinkle Tackle
29507,Donphan,Odor Sleuth
29508,Donphan,Tackle
29509,Donphan,Flail
29510,Donphan,Natural Gift
29511,Donphan,Endure
29512,Donphan,Take Down
29513,Donphan,Charm
29514,Donphan,Last Resort
29515,Donphan,Double-edge
29516,Donphan,Rock Smash
29517,Donphan,Secret Power
29518,Donphan,Strength
29519,Donphan,Secret Power
29520,Donphan,Captivate
29521,Donphan,Headbutt
29522,Donphan,Mimic
29523,Donphan,Curse
29524,Porygon2,Zap Cannon
29525,Porygon2,Magic Coat
29526,Porygon2,Conversion 2
29527,Porygon2,Tackle
29528,Porygon2,Conversion
29529,Porygon2,Defense Curl
29530,Porygon2,Psybeam
29531,Porygon2,Agility
29532,Porygon2,Recover
29533,Porygon2,Magnet Rise
29534,Porygon2,Signal Beam
29535,Porygon2,Recycle
29536,Porygon2,Discharge
29537,Porygon2,Lock-On
29538,Porygon2,Tri Attack
29539,Porygon2,Magic Coat
29540,Porygon2,Zap Cannon
29541,Porygon2,Hyper Beam
29542,Porygon2,Psyshock
29543,Porygon2,Toxic
29544,Porygon2,Hidden Power
29545,Porygon2,Sunny Day
29546,Porygon2,Ice Beam
29547,Porygon2,Blizzard
29548,Porygon2,Hyper Beam
29549,Porygon2,Protect
29550,Porygon2,Rain Dance
29551,Porygon2,Frustration
29552,Porygon2,Solar Beam
29553,Porygon2,Thunderbolt
29554,Porygon2,Thunder
29555,Porygon2,Return
29556,Porygon2,Psychic
29557,Porygon2,Shadow Ball
29558,Porygon2,Double Team
29559,Porygon2,Aerial Ace
29560,Porygon2,Facade
29561,Porygon2,Rest
29562,Porygon2,Thief
29563,Porygon2,Round
29564,Porygon2,Charge Beam
29565,Porygon2,Giga Impact
29566,Porygon2,Thunder Wave
29567,Porygon2,Psych Up
29568,Porygon2,Dream Eater
29569,Porygon2,Swagger
29570,Porygon2,Sleep Talk
29571,Porygon2,Substitute
29572,Porygon2,Trick Room
29573,Porygon2,Confide
29574,Porygon2,Signal Beam
29575,Porygon2,Magic Coat
29576,Porygon2,Foul Play
29577,Porygon2,Gravity
29578,Porygon2,Magnet Rise
29579,Porygon2,Last Resort
29580,Porygon2,Electroweb
29581,Porygon2,Icy Wind
29582,Porygon2,Zen Headbutt
29583,Porygon2,Iron Tail
29584,Porygon2,Snore
29585,Porygon2,Pain Split
29586,Porygon2,Shock Wave
29587,Porygon2,Trick
29588,Porygon2,Wonder Room
29589,Porygon2,Recycle
29590,Porygon2,Telekinesis
29591,Porygon2,Ally Switch
29592,Porygon2,Breakneck Blitz
29593,Porygon2,Supersonic Skystrike
29594,Porygon2,Savage Spin-Out
29595,Porygon2,Never-Ending Nightmare
29596,Porygon2,Corkscrew Crash
29597,Porygon2,Bloom Doom
29598,Porygon2,Gigavolt Havoc
29599,Porygon2,Shattered Psyche
29600,Porygon2,Subzero Slammer
29601,Porygon2,Black Hole Eclipse
29602,Porygon2,Sharpen
29603,Porygon2,Flash
29604,Porygon2,Secret Power
29605,Porygon2,Secret Power
29606,Porygon2,Endure
29607,Porygon2,Natural Gift
29608,Porygon2,Swift
29609,Porygon2,Double-edge
29610,Porygon2,Mimic
29611,Porygon2,Nightmare
29612,Porygon2,Curse
29613,Stantler,Me First
29614,Stantler,Tackle
29615,Stantler,Leer
29616,Stantler,Astonish
29617,Stantler,Hypnosis
29618,Stantler,Stomp
29619,Stantler,Sand Attack
29620,Stantler,Take Down
29621,Stantler,Confuse Ray
29622,Stantler,Calm Mind
29623,Stantler,Role Play
29624,Stantler,Zen Headbutt
29625,Stantler,Jump Kick
29626,Stantler,Imprison
29627,Stantler,Captivate
29628,Stantler,Me First
29629,Stantler,Work Up
29630,Stantler,Psyshock
29631,Stantler,Calm Mind
29632,Stantler,Roar
29633,Stantler,Toxic
29634,Stantler,Hidden Power
29635,Stantler,Sunny Day
29636,Stantler,Light Screen
29637,Stantler,Protect
29638,Stantler,Rain Dance
29639,Stantler,Frustration
29640,Stantler,Solar Beam
29641,Stantler,Thunderbolt
29642,Stantler,Thunder
29643,Stantler,Earthquake
29644,Stantler,Return
29645,Stantler,Psychic
29646,Stantler,Shadow Ball
29647,Stantler,Double Team
29648,Stantler,Reflect
29649,Stantler,Facade
29650,Stantler,Rest
29651,Stantler,Attract
29652,Stantler,Thief
29653,Stantler,Round
29654,Stantler,Energy Ball
29655,Stantler,Charge Beam
29656,Stantler,Giga Impact
29657,Stantler,Thunder Wave
29658,Stantler,Psych Up
29659,Stantler,Bulldoze
29660,Stantler,Dream Eater
29661,Stantler,Swagger
29662,Stantler,Sleep Talk
29663,Stantler,Substitute
29664,Stantler,Trick Room
29665,Stantler,Wild Charge
29666,Stantler,Confide
29667,Stantler,Spite
29668,Stantler,Disable
29669,Stantler,Bite
29670,Stantler,Extrasensory
29671,Stantler,Thrash
29672,Stantler,Double Kick
29673,Stantler,Zen Headbutt
29674,Stantler,Megahorn
29675,Stantler,Mud Sport
29676,Stantler,Rage
29677,Stantler,Me First
29678,Stantler,Signal Beam
29679,Stantler,Bounce
29680,Stantler,Uproar
29681,Stantler,Gravity
29682,Stantler,Last Resort
29683,Stantler,Zen Headbutt
29684,Stantler,Iron Tail
29685,Stantler,Snore
29686,Stantler,Role Play
29687,Stantler,Shock Wave
29688,Stantler,Spite
29689,Stantler,Magic Room
29690,Stantler,Skill Swap
29691,Stantler,Throat Chop
29692,Stantler,Breakneck Blitz
29693,Stantler,All-Out Pummeling
29694,Stantler,Supersonic Skystrike
29695,Stantler,Tectonic Rage
29696,Stantler,Savage Spin-Out
29697,Stantler,Never-Ending Nightmare
29698,Stantler,Corkscrew Crash
29699,Stantler,Bloom Doom
29700,Stantler,Gigavolt Havoc
29701,Stantler,Shattered Psyche
29702,Stantler,Black Hole Eclipse
29703,Stantler,Tectonic Rage
29704,Stantler,Retaliate
29705,Stantler,Flash
29706,Stantler,Secret Power
29707,Stantler,Secret Power
29708,Stantler,Endure
29709,Stantler,Natural Gift
29710,Stantler,Sucker Punch
29711,Stantler,Swift
29712,Stantler,Mud-slap
29713,Stantler,Headbutt
29714,Stantler,Body Slam
29715,Stantler,Double-edge
29716,Stantler,Mimic
29717,Stantler,Nightmare
29718,Stantler,Curse
29719,Stantler,Detect
29720,Smeargle,Sketch
29721,Smeargle,Sketch
29722,Smeargle,Sketch
29723,Smeargle,Sketch
29724,Smeargle,Sketch
29725,Smeargle,Sketch
29726,Smeargle,Sketch
29727,Smeargle,Sketch
29728,Smeargle,Sketch
29729,Smeargle,Sketch
29730,Tyrogue,Tackle
29731,Tyrogue,Helping Hand
29732,Tyrogue,Fake Out
29733,Tyrogue,Foresight
29734,Tyrogue,Work Up
29735,Tyrogue,Toxic
29736,Tyrogue,Bulk Up
29737,Tyrogue,Hidden Power
29738,Tyrogue,Sunny Day
29739,Tyrogue,Protect
29740,Tyrogue,Rain Dance
29741,Tyrogue,Frustration
29742,Tyrogue,Earthquake
29743,Tyrogue,Return
29744,Tyrogue,Brick Break
29745,Tyrogue,Double Team
29746,Tyrogue,Facade
29747,Tyrogue,Rest
29748,Tyrogue,Attract
29749,Tyrogue,Thief
29750,Tyrogue,Low Sweep
29751,Tyrogue,Round
29752,Tyrogue,Bulldoze
29753,Tyrogue,Rock Slide
29754,Tyrogue,Swagger
29755,Tyrogue,Sleep Talk
29756,Tyrogue,Substitute
29757,Tyrogue,Confide
29758,Tyrogue,Rapid Spin
29759,Tyrogue,High Jump Kick
29760,Tyrogue,Mach Punch
29761,Tyrogue,Mind Reader
29762,Tyrogue,Helping Hand
29763,Tyrogue,Counter
29764,Tyrogue,Vacuum Wave
29765,Tyrogue,Bullet Punch
29766,Tyrogue,Endure
29767,Tyrogue,Pursuit
29768,Tyrogue,Feint
29769,Tyrogue,Covet
29770,Tyrogue,Low Kick
29771,Tyrogue,Uproar
29772,Tyrogue,Snore
29773,Tyrogue,Role Play
29774,Tyrogue,Helping Hand
29775,Tyrogue,Laser Focus
29776,Tyrogue,Breakneck Blitz
29777,Tyrogue,All-Out Pummeling
29778,Tyrogue,Tectonic Rage
29779,Tyrogue,Continental Crush
29780,Tyrogue,Corkscrew Crash
29781,Tyrogue,Black Hole Eclipse
29782,Tyrogue,Tectonic Rage
29783,Tyrogue,Retaliate
29784,Tyrogue,Rock Smash
29785,Tyrogue,Secret Power
29786,Tyrogue,Strength
29787,Tyrogue,Secret Power
29788,Tyrogue,Captivate
29789,Tyrogue,Natural Gift
29790,Tyrogue,Swift
29791,Tyrogue,Mud-slap
29792,Tyrogue,Headbutt
29793,Tyrogue,Mega Kick
29794,Tyrogue,Body Slam
29795,Tyrogue,Double-edge
29796,Tyrogue,Seismic Toss
29797,Tyrogue,Mimic
29798,Tyrogue,Curse
29799,Tyrogue,Detect
29800,Hitmontop,Rolling Kick
29801,Hitmontop,Endeavor
29802,Hitmontop,Close Combat
29803,Hitmontop,Detect
29804,Hitmontop,Revenge
29805,Hitmontop,Focus Energy
29806,Hitmontop,Pursuit
29807,Hitmontop,Quick Attack
29808,Hitmontop,Focus Energy
29809,Hitmontop,Pursuit
29810,Hitmontop,Quick Attack
29811,Hitmontop,Rapid Spin
29812,Hitmontop,Feint
29813,Hitmontop,Counter
29814,Hitmontop,Triple Kick
29815,Hitmontop,Agility
29816,Hitmontop,Gyro Ball
29817,Hitmontop,Wide Guard
29818,Hitmontop,Quick Guard
29819,Hitmontop,Detect
29820,Hitmontop,Close Combat
29821,Hitmontop,Endeavor
29822,Hitmontop,Work Up
29823,Hitmontop,Toxic
29824,Hitmontop,Bulk Up
29825,Hitmontop,Hidden Power
29826,Hitmontop,Sunny Day
29827,Hitmontop,Protect
29828,Hitmontop,Rain Dance
29829,Hitmontop,Frustration
29830,Hitmontop,Earthquake
