,name,moves
97,Hypno,"['Pound', 'Disable', 'Confusion', 'Hypnosis', 'Switcheroo', 'Headbutt', 'Poison Gas', 'Psybeam', 'Psych Up', 'Zen Headbutt', 'Swagger', 'Psychic', 'Nasty Plot', 'Psyshock', 'Future Sight', 'Take Down', 'Scary Face', 'Protect', 'Low Kick', 'Psybeam', 'Confuse Ray', 'Thief', 'Trailblaze', 'Facade', 'Hex', 'Swift', 'Draining Kiss', 'Low Sweep', 'Stored Power', 'Night Shade', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Brick Break', 'Zen Headbutt', 'Foul Play', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Rest', 'Taunt', 'Body Press', 'Imprison', 'Skill Swap', 'Substitute', 'Trick', 'Shadow Ball', 'Psychic', 'Encore', 'Calm Mind', 'Helping Hand', 'Baton Pass', 'Psychic Terrain', 'Nasty Plot', 'Giga Impact', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Haze', 'Toxic', 'Knock Off', 'Focus Punch', 'Psych Up', 'Double-Edge', 'Endeavor', 'Future Sight', 'Expanding Force', 'Curse', 'Psychic Noise', 'Fire Punch', 'Ice Punch', 'Thunder Punch', 'Flatter', 'Role Play', 'Guard Swap', 'Psycho Cut', 'Power Split']"
98,Krabby,[]
99,Kingler,[]
100,Voltorb,"['Charge', 'Tackle', 'Thunder Shock', 'Eerie Impulse', 'Spark', 'Rollout', 'Screech', 'Charge Beam', 'Swift', 'Electro Ball', 'Self-Destruct', 'Light Screen', 'Magnet Rise', 'Discharge', 'Explosion', 'Gyro Ball', 'Mirror Coat', 'Charge', 'Tackle', 'Thunder Shock', 'Stun Spore', 'Bullet Seed', 'Rollout', 'Screech', 'Charge Beam', 'Swift', 'Electro Ball', 'Self-Destruct', 'Energy Ball', 'Seed Bomb', 'Discharge', 'Explosion', 'Gyro Ball', 'Grassy Terrain', 'Take Down', 'Agility', 'Protect', 'Thief', 'Charge Beam', 'Facade', 'Swift', 'Endure', 'Volt Switch', 'Rain Dance', 'Bullet Seed', 'Foul Play', 'Sleep Talk', 'Seed Bomb', 'Electro Ball', 'Reflect', 'Light Screen', 'Grass Knot', 'Thunder Wave', 'Rest', 'Taunt', 'Eerie Impulse', 'Substitute', 'Giga Drain', 'Energy Ball', 'Thunderbolt', 'Helping Hand', 'Electric Terrain', 'Grassy Terrain', 'Wild Charge', 'Leaf Storm', 'Thunder', 'Solar Beam', 'Tera Blast', 'Charge', 'Gyro Ball', 'Grassy Glide', 'Double-Edge', 'Electroweb', 'Metal Sound', 'Recycle', 'Metal Sound', 'Leech Seed', 'Worry Seed']"
101,Electrode,"['Eerie Impulse', 'Charge', 'Magnetic Flux', 'Tackle', 'Thunder Shock', 'Spark', 'Rollout', 'Screech', 'Charge Beam', 'Swift', 'Electro Ball', 'Self-Destruct', 'Light Screen', 'Magnet Rise', 'Discharge', 'Explosion', 'Gyro Ball', 'Mirror Coat', 'Chloroblast', 'Charge', 'Tackle', 'Thunder Shock', 'Stun Spore', 'Bullet Seed', 'Rollout', 'Screech', 'Charge Beam', 'Swift', 'Electro Ball', 'Self-Destruct', 'Energy Ball', 'Seed Bomb', 'Discharge', 'Explosion', 'Gyro Ball', 'Grassy Terrain', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Thief', 'Charge Beam', 'Facade', 'Swift', 'Endure', 'Volt Switch', 'Rain Dance', 'Bullet Seed', 'Foul Play', 'Sleep Talk', 'Seed Bomb', 'Electro Ball', 'Reflect', 'Light Screen', 'Grass Knot', 'Thunder Wave', 'Rest', 'Taunt', 'Eerie Impulse', 'Substitute', 'Giga Drain', 'Energy Ball', 'Thunderbolt', 'Helping Hand', 'Electric Terrain', 'Grassy Terrain', 'Wild Charge', 'Giga Impact', 'Leaf Storm', 'Hyper Beam', 'Thunder', 'Solar Beam', 'Tera Blast', 'Charge', 'Gyro Ball', 'Grassy Glide', 'Double-Edge', 'Supercell Slam', 'Electroweb', 'Metal Sound', 'Curse', 'Recycle', 'Metal Sound', 'Leech Seed', 'Worry Seed']"
102,Exeggcute,"['Absorb', 'Hypnosis', 'Reflect', 'Leech Seed', 'Mega Drain', 'Confusion', 'Synthesis', 'Bullet Seed', 'Giga Drain', 'Extrasensory', 'Uproar', 'Worry Seed', 'Solar Beam', 'Protect', 'Psybeam', 'Thief', 'Facade', 'Stored Power', 'Endure', 'Sunny Day', 'Psyshock', 'Bullet Seed', 'Zen Headbutt', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Light Screen', 'Grass Knot', 'Rest', 'Swords Dance', 'Imprison', 'Skill Swap', 'Substitute', 'Trick', 'Giga Drain', 'Energy Ball', 'Psychic', 'Helping Hand', 'Grassy Terrain', 'Sludge Bomb', 'Leaf Storm', 'Solar Beam', 'Tera Blast', 'Uproar', 'Grassy Glide', 'Psych Up', 'Curse', 'Psychic Noise', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Curse', 'Moonlight', 'Ancient Power', 'Ingrain', 'Block']"
103,Exeggutor,"['Stomp', 'Leaf Storm', 'Seed Bomb', 'Worry Seed', 'Bullet Seed', 'Extrasensory', 'Uproar', 'Synthesis', 'Psyshock', 'Reflect', 'Hypnosis', 'Confusion', 'Solar Beam', 'Leech Seed', 'Mega Drain', 'Absorb', 'Wood Hammer', 'Giga Drain', 'Dragon Hammer', 'Wood Hammer', 'Leaf Storm', 'Seed Bomb', 'Worry Seed', 'Bullet Seed', 'Extrasensory', 'Uproar', 'Synthesis', 'Giga Drain', 'Reflect', 'Hypnosis', 'Confusion', 'Solar Beam', 'Leech Seed', 'Mega Drain', 'Psyshock', 'Absorb', 'Take Down', 'Protect', 'Low Kick', 'Psybeam', 'Thief', 'Trailblaze', 'Facade', 'Bulldoze', 'Magical Leaf', 'Stored Power', 'Dragon Tail', 'Endure', 'Sunny Day', 'Psyshock', 'Bullet Seed', 'Brick Break', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Light Screen', 'Grass Knot', 'Stomping Tantrum', 'Rest', 'Swords Dance', 'Imprison', 'Skill Swap', 'Iron Head', 'Substitute', 'Trick', 'Giga Drain', 'Dragon Pulse', 'Energy Ball', 'Psychic', 'Flamethrower', 'Calm Mind', 'Helping Hand', 'Grassy Terrain', 'Psychic Terrain', 'Sludge Bomb', 'Earthquake', 'Giga Impact', 'Outrage', 'Leaf Storm', 'Trick Room', 'Hyper Beam', 'Solar Beam', 'Draco Meteor', 'Tera Blast', 'Gravity', 'Knock Off', 'Uproar', 'Grassy Glide', 'Psych Up', 'Double-Edge', 'Future Sight', 'Expanding Force', 'Breaking Swipe', 'Curse', 'Dragon Cheer', 'Psychic Noise', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Curse', 'Moonlight', 'Ancient Power', 'Ingrain', 'Block', 'Growth']"
104,Cubone,[]
105,Marowak,[]
106,Hitmonlee,"['Brick Break', 'Fake Out', 'Tackle', 'Helping Hand', 'Focus Energy', 'Low Sweep', 'Double Kick', 'Low Kick', 'Endure', 'Sucker Punch', 'Wide Guard', 'Blaze Kick', 'Feint', 'Mega Kick', 'Close Combat', 'Reversal', 'High Jump Kick', 'Axe Kick', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Low Kick', 'Thief', 'Facade', 'Bulldoze', 'Swift', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Brick Break', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Metronome', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Taunt', 'Swords Dance', 'Substitute', 'Aura Sphere', 'Helping Hand', 'Baton Pass', 'Reversal', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Close Combat', 'Tera Blast', 'Knock Off', 'Vacuum Wave', 'Lunge', 'Uproar', 'Double-Edge', 'Endeavor', 'Coaching', 'Throat Chop', 'Upper Hand', 'Counter', 'High Jump Kick', 'Mach Punch', 'Rapid Spin', 'Feint', 'Vacuum Wave', 'Bullet Punch']"
107,Hitmonchan,"['Drain Punch', 'Feint', 'Tackle', 'Helping Hand', 'Fake Out', 'Focus Energy', 'Mach Punch', 'Vacuum Wave', 'Detect', 'Bullet Punch', 'Quick Guard', 'Thunder Punch', 'Ice Punch', 'Fire Punch', 'Agility', 'Mega Punch', 'Close Combat', 'Counter', 'Focus Punch', 'Take Down', 'Agility', 'Mud-Slap', 'Scary Face', 'Protect', 'Low Kick', 'Thief', 'Trailblaze', 'Facade', 'Bulldoze', 'Swift', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Brick Break', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Metronome', 'Poison Jab', 'Rest', 'Rock Slide', 'Taunt', 'Swords Dance', 'Substitute', 'Aura Sphere', 'Encore', 'Helping Hand', 'Baton Pass', 'Reversal', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Close Combat', 'Tera Blast', 'Knock Off', 'Vacuum Wave', 'Uproar', 'Focus Punch', 'Double-Edge', 'Endeavor', 'Coaching', 'Throat Chop', 'Upper Hand', 'Counter', 'High Jump Kick', 'Mach Punch', 'Rapid Spin', 'Feint', 'Vacuum Wave', 'Bullet Punch']"
108,Lickitung,[]
109,Koffing,"['Tackle', 'Poison Gas', 'Smog', 'Smokescreen', 'Clear Smog', 'Assurance', 'Sludge', 'Haze', 'Self-Destruct', 'Sludge Bomb', 'Toxic', 'Belch', 'Explosion', 'Memento', 'Destiny Bond', 'Take Down', 'Scary Face', 'Protect', 'Acid Spray', 'Psybeam', 'Thief', 'Facade', 'Venoshock', 'Endure', 'Sunny Day', 'Rain Dance', 'Body Slam', 'Sleep Talk', 'Rest', 'Taunt', 'Toxic Spikes', 'Dark Pulse', 'Gunk Shot', 'Substitute', 'Will-O-Wisp', 'Shadow Ball', 'Flamethrower', 'Thunderbolt', 'Fire Blast', 'Sludge Bomb', 'Thunder', 'Tera Blast', 'Haze', 'Toxic', 'Spite', 'Gyro Ball', 'Pain Split', 'Sludge Wave', 'Curse', 'Curse', 'Spite', 'Pain Split', 'Stockpile', 'Spit Up', 'Swallow']"
110,Weezing,"['Double Hit', 'Tackle', 'Smokescreen', 'Smog', 'Poison Gas', 'Heat Wave', 'Clear Smog', 'Assurance', 'Sludge', 'Haze', 'Self-Destruct', 'Sludge Bomb', 'Toxic', 'Belch', 'Explosion', 'Memento', 'Destiny Bond', 'Double Hit', 'Strange Steam', 'Defog', 'Heat Wave', 'Aromatic Mist', 'Poison Gas', 'Tackle', 'Smog', 'Haze', 'Smokescreen', 'Clear Smog', 'Assurance', 'Sludge', 'Fairy Wind', 'Self-Destruct', 'Sludge Bomb', 'Toxic', 'Belch', 'Explosion', 'Memento', 'Destiny Bond', 'Misty Terrain', 'Take Down', 'Scary Face', 'Protect', 'Acid Spray', 'Psybeam', 'Thief', 'Facade', 'Venoshock', 'Endure', 'Sunny Day', 'Rain Dance', 'Body Slam', 'Sleep Talk', 'Dazzling Gleam', 'Rest', 'Taunt', 'Toxic Spikes', 'Dark Pulse', 'Gunk Shot', 'Substitute', 'Will-O-Wisp', 'Shadow Ball', 'Heat Wave', 'Flamethrower', 'Thunderbolt', 'Play Rough', 'Misty Terrain', 'Fire Blast', 'Sludge Bomb', 'Giga Impact', 'Overheat', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Haze', 'Toxic', 'Spite', 'Gyro Ball', 'Misty Explosion', 'Pain Split', 'Double-Edge', 'Sludge Wave', 'Curse', 'Curse', 'Spite', 'Pain Split', 'Stockpile', 'Spit Up', 'Swallow']"
111,Rhyhorn,"['Tackle', 'Tail Whip', 'Smack Down', 'Bulldoze', 'Horn Attack', 'Scary Face', 'Stomp', 'Rock Blast', 'Drill Run', 'Take Down', 'Earthquake', 'Stone Edge', 'Megahorn', 'Horn Drill', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Thief', 'Facade', 'Bulldoze', 'Icy Wind', 'Mud Shot', 'Rock Tomb', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Smart Strike', 'Dig', 'Body Slam', 'Sleep Talk', 'Rock Blast', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Swords Dance', 'Body Press', 'Substitute', 'Drill Run', 'Crunch', 'Dragon Pulse', 'Stealth Rock', 'Heavy Slam', 'Flamethrower', 'Thunderbolt', 'Earth Power', 'Reversal', 'Ice Beam', 'Fire Blast', 'Blizzard', 'Earthquake', 'Stone Edge', 'Thunder', 'Tera Blast', 'Roar', 'Smack Down', 'High Horsepower', 'Uproar', 'Double-Edge', 'Endeavor', 'Supercell Slam', 'Scorching Sands', 'Curse', 'Counter', 'Curse', 'Metal Burst', 'Rock Polish', 'Dragon Rush', 'Guard Split']"
112,Rhydon,"['Hammer Arm', 'Tackle', 'Tail Whip', 'Smack Down', 'Bulldoze', 'Horn Attack', 'Scary Face', 'Stomp', 'Rock Blast', 'Drill Run', 'Take Down', 'Earthquake', 'Stone Edge', 'Megahorn', 'Horn Drill', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Thief', 'Facade', 'Bulldoze', 'Icy Wind', 'Mud Shot', 'Rock Tomb', 'Fling', 'Avalanche', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Smart Strike', 'Dig', 'Brick Break', 'Shadow Claw', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Rock Blast', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Swords Dance', 'Body Press', 'Substitute', 'Iron Defense', 'Drill Run', 'Crunch', 'Dragon Pulse', 'Stealth Rock', 'Heavy Slam', 'Surf', 'Flamethrower', 'Thunderbolt', 'Helping Hand', 'Earth Power', 'Reversal', 'Ice Beam', 'Fire Blast', 'Hydro Pump', 'Blizzard', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Outrage', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Roar', 'Smack Down', 'High Horsepower', 'Heat Crash', 'Uproar', 'Focus Punch', 'Double-Edge', 'Endeavor', 'Supercell Slam', 'Scorching Sands', 'Meteor Beam', 'Breaking Swipe', 'Curse', 'Counter', 'Curse', 'Metal Burst', 'Rock Polish', 'Dragon Rush', 'Guard Split']"
113,Chansey,"['Charm', 'Copycat', 'Covet', 'Disarming Voice', 'Sweet Kiss', 'Pound', 'Defense Curl', 'Tail Whip', 'Echoed Voice', 'Life Dew', 'Sing', 'Fling', 'Take Down', 'Heal Pulse', 'Helping Hand', 'Light Screen', 'Double-Edge', 'Soft-Boiled', 'Last Resort', 'Healing Wish', 'Take Down', 'Charm', 'Protect', 'Water Pulse', 'Thief', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Bulldoze', 'Swift', 'Icy Wind', 'Rock Tomb', 'Stored Power', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Snowscape', 'Brick Break', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Light Screen', 'Dazzling Gleam', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Skill Swap', 'Substitute', 'Shadow Ball', 'Stealth Rock', 'Hyper Voice', 'Psychic', 'Flamethrower', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Ice Beam', 'Electric Terrain', 'Fire Blast', 'Blizzard', 'Wild Charge', 'Earthquake', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Solar Beam', 'Tera Blast', 'Gravity', 'Double-Edge', 'Endeavor', 'Seismic Toss', 'Heal Bell', 'Present', 'Gravity']"
114,Tangela,[]
115,Kangaskhan,"['Tackle', 'Tail Whip', 'Growl', 'Bite', 'Focus Energy', 'Headbutt', 'Take Down', 'Crunch', 'Endure', 'Outrage', 'Dynamic Punch', 'Headbutt', 'Roar', 'Brick Break', 'Rock Slide', 'Ice Beam', 'Protect', 'Power-Up Punch', 'Aerial Ace', 'Thunder Punch', 'Ice Punch', 'Crunch', 'Dig', 'Fire Punch', 'Body Slam', 'Endure', 'Rock Tomb', 'Fire Blast', 'Hyper Beam', 'Safeguard', 'Giga Impact', 'Double-Edge', 'Shadow Claw', 'Flamethrower', 'Solar Beam', 'Thunderbolt', 'Earthquake', 'Whirlpool', 'Surf', 'Shadow Ball', 'Bulldoze', 'Substitute', 'Iron Tail', 'Outrage', 'Hydro Pump', 'Focus Blast', 'Work Up', 'Blizzard', 'Thunder', 'Power-up Punch ']"
116,Horsea,"['Leer', 'Water Gun', 'Smokescreen', 'Twister', 'Focus Energy', 'Dragon Breath', 'Bubble Beam', 'Agility', 'Water Pulse', 'Dragon Pulse', 'Hydro Pump', 'Dragon Dance', 'Rain Dance', 'Agility', 'Protect', 'Water Pulse', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Endure', 'Rain Dance', 'Sleep Talk', 'Waterfall', 'Rest', 'Flash Cannon', 'Dragon Dance', 'Substitute', 'Liquidation', 'Dragon Pulse', 'Surf', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Outrage', 'Tera Blast', 'Weather Ball', 'Flip Turn', 'Scale Shot', 'Whirlpool', 'Muddy Water', 'Disable', 'Aurora Beam', 'Splash', 'Flail', 'Clear Smog']"
117,Seadra,"['Leer', 'Water Gun', 'Smokescreen', 'Twister', 'Focus Energy', 'Dragon Breath', 'Bubble Beam', 'Agility', 'Water Pulse', 'Dragon Pulse', 'Hydro Pump', 'Dragon Dance', 'Rain Dance', 'Agility', 'Scary Face', 'Protect', 'Water Pulse', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Endure', 'Rain Dance', 'Snowscape', 'Sleep Talk', 'Waterfall', 'Rest', 'Flash Cannon', 'Dragon Dance', 'Substitute', 'Liquidation', 'Dragon Pulse', 'Surf', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Tera Blast', 'Weather Ball', 'Flip Turn', 'Scale Shot', 'Whirlpool', 'Muddy Water', 'Disable', 'Aurora Beam', 'Splash', 'Flail', 'Clear Smog']"
118,Goldeen,[]
119,Seaking,[]
120,Staryu,"['Tackle', 'Harden', 'Water Gun', 'Confuse Ray', 'Aqua Jet', 'Swift', 'Bubble Beam', 'Psybeam', 'Light Screen', 'Power Gem', 'Psychic', 'Surf', 'Recover', 'Hydro Pump', 'Thunder Wave', 'Flip Turn', 'Ice Beam', 'Light Screen', 'Protect', 'Power Gem', 'Swift', 'Reflect', 'Endure', 'Water Pulse', 'Self-Destruct', 'Icy Wind', 'Safeguard', 'Psychic', 'Thunderbolt', 'Whirlpool', 'Surf', 'Flash Cannon', 'Substitute', 'Dazzling Gleam', 'Hydro Pump', 'Waterfall', 'Blizzard', 'Thunder', 'Ice Beam ']"
121,Starmie,"['Tackle', 'Take Down', 'Harden', 'Water Gun', 'Confuse Ray', 'Aqua Jet', 'Swift', 'Bubble Beam', 'Psybeam', 'Light Screen', 'Power Gem', 'Psychic', 'Liquidation', 'Surf', 'Recover', 'Hydro Pump', 'Headbutt', 'Psyshock', 'Thunder Wave', 'Flip Turn', 'Bulk Up', 'Ice Beam', 'Light Screen', 'Protect', 'Power Gem', 'Swift', 'Reflect', 'Endure', 'Water Pulse', 'Hyper Beam', 'Agility', 'Self-Destruct', 'Icy Wind', 'Safeguard', 'Giga Impact', 'Double-Edge', 'Zen Headbutt', 'Psychic', 'Thunderbolt', 'Whirlpool', 'Surf', 'Liquidation', 'Flash Cannon', 'Substitute', 'Dazzling Gleam', 'Hydro Pump', 'Heal Block', 'Waterfall', 'Blizzard', 'Thunder', 'Blizzard ']"
122,Mr._Mime,[]
123,Scyther,"['Leer', 'Quick Attack', 'Wing Attack', 'Double Team', 'Brutal Swing', 'Slash', 'Focus Energy', 'X-Scissor', 'Bug Buzz', 'Air Slash', 'Swords Dance', 'Lunge', 'Brick Break', 'Light Screen', 'Protect', 'Aerial Ace', 'Swift', 'Swords Dance', 'Double Team', 'Night Slash', 'Endure', 'Hyper Beam', 'Knock Off', 'Agility', 'Giga Impact', 'Double-Edge', 'X-Scissor', 'U-turn', 'Substitute', 'Close Combat', 'Close Combat ', 'Leer', 'Quick Attack', 'Fury Cutter', 'False Swipe', 'Wing Attack', 'Double Team', 'Double Hit', 'Slash', 'Focus Energy', 'Agility', 'Air Slash', 'X-Scissor', 'Swords Dance', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Acrobatics', 'Struggle Bug', 'Thief', 'Trailblaze', 'Pounce', 'Facade', 'Aerial Ace', 'Swift', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'False Swipe', 'Brick Break', 'U-turn', 'Air Slash', 'Sleep Talk', 'Light Screen', 'Rest', 'Swords Dance', 'Substitute', 'X-Scissor', 'Tailwind', 'Helping Hand', 'Baton Pass', 'Reversal', 'Giga Impact', 'Bug Buzz', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Bug Bite', 'Vacuum Wave', 'Lunge', 'Dual Wingbeat', 'Skitter Smack', 'Counter', 'Feint', 'Night Slash', 'Defog', 'Quick Guard']"
124,Jynx,[]
125,Electabuzz,"['Leer', 'Thunder Shock', 'Quick Attack', 'Charge', 'Swift', 'Shock Wave', 'Thunder Wave', 'Screech', 'Thunder Punch', 'Discharge', 'Low Kick', 'Thunderbolt', 'Light Screen', 'Thunder', 'Giga Impact', 'Take Down', 'Protect', 'Low Kick', 'Thief', 'Trailblaze', 'Charge Beam', 'Facade', 'Swift', 'Low Sweep', 'Fling', 'Endure', 'Volt Switch', 'Rain Dance', 'Brick Break', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Electro Ball', 'Light Screen', 'Metronome', 'Thunder Wave', 'Rest', 'Taunt', 'Eerie Impulse', 'Substitute', 'Psychic', 'Thunderbolt', 'Helping Hand', 'Electric Terrain', 'Wild Charge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Charge', 'Knock Off', 'Uproar', 'Focus Punch', 'Double-Edge', 'Supercell Slam', 'Electroweb', 'Metal Sound', 'Dynamic Punch', 'Cross Chop', 'Focus Punch', 'Follow Me', 'Hammer Arm', 'Feint']"
126,Magmar,"['Leer', 'Ember', 'Smokescreen', 'Smog', 'Clear Smog', 'Flame Wheel', 'Confuse Ray', 'Scary Face', 'Fire Punch', 'Lava Plume', 'Low Kick', 'Flamethrower', 'Sunny Day', 'Fire Blast', 'Hyper Beam', 'Take Down', 'Scary Face', 'Protect', 'Low Kick', 'Acid Spray', 'Confuse Ray', 'Thief', 'Fire Spin', 'Facade', 'Flame Charge', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Brick Break', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Sleep Talk', 'Metronome', 'Poison Jab', 'Rest', 'Taunt', 'Substitute', 'Will-O-Wisp', 'Heat Wave', 'Psychic', 'Flamethrower', 'Helping Hand', 'Fire Blast', 'Giga Impact', 'Overheat', 'Focus Blast', 'Hyper Beam', 'Flare Blitz', 'Tera Blast', 'Roar', 'Knock Off', 'Heat Crash', 'Uproar', 'Focus Punch', 'Burning Jealousy', 'Double-Edge', 'Temper Flare', 'Scorching Sands', 'Curse', 'Mach Punch', 'Belly Drum', 'Dynamic Punch', 'Cross Chop', 'Focus Punch', 'Follow Me', 'Belch']"
127,Pinsir,"['Tackle', 'Harden', 'Focus Energy', 'Rock Smash', 'Brutal Swing', 'Detect', 'Take Down', 'X-Scissor', 'Lunge', 'Swords Dance', 'Close Combat', 'Rock Smash', 'Brick Break', 'Bulk Up', 'Rock Slide', 'Protect', 'Aerial Ace', 'Dig', 'Swords Dance', 'Endure', 'Rock Tomb', 'Stealth Rock', 'Hyper Beam', 'Giga Impact', 'Stone Edge', 'Earthquake', 'Iron Defense', 'X-Scissor', 'Substitute', 'Outrage', 'Focus Blast', 'Close Combat', 'Stone Edge ']"
128,Tauros,"['Tackle', 'Tail Whip', 'Work Up', 'Double Kick', 'Assurance', 'Headbutt', 'Scary Face', 'Zen Headbutt', 'Raging Bull', 'Rest', 'Swagger', 'Thrash', 'Double-Edge', 'Close Combat', 'Tackle', 'Tail Whip', 'Work Up', 'Payback', 'Assurance', 'Horn Attack', 'Scary Face', 'Zen Headbutt', 'Raging Bull', 'Rest', 'Swagger', 'Thrash', 'Double-Edge', 'Giga Impact', 'Tackle', 'Tail Whip', 'Work Up', 'Double Kick', 'Flame Charge', 'Headbutt', 'Scary Face', 'Zen Headbutt', 'Raging Bull', 'Rest', 'Swagger', 'Thrash', 'Flare Blitz', 'Close Combat', 'Tackle', 'Tail Whip', 'Work Up', 'Double Kick', 'Aqua Jet', 'Headbutt', 'Scary Face', 'Zen Headbutt', 'Raging Bull', 'Rest', 'Swagger', 'Thrash', 'Wave Crash', 'Close Combat', 'Take Down', 'Scary Face', 'Protect', 'Water Pulse', 'Thief', 'Trailblaze', 'Chilling Water', 'Fire Spin', 'Facade', 'Bulldoze', 'Icy Wind', 'Rock Tomb', 'Flame Charge', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Smart Strike', 'Dig', 'Zen Headbutt', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Body Press', 'Iron Head', 'Substitute', 'Drill Run', 'Will-O-Wisp', 'Liquidation', 'Shadow Ball', 'Surf', 'Flamethrower', 'Thunderbolt', 'Helping Hand', 'Reversal', 'Ice Beam', 'Fire Blast', 'Hydro Pump', 'Blizzard', 'Wild Charge', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Outrage', 'Overheat', 'Hyper Beam', 'Flare Blitz', 'Thunder', 'Close Combat', 'Solar Beam', 'Tera Blast', 'High Horsepower', 'Lash Out', 'Double-Edge', 'Endeavor', 'Temper Flare', 'Whirlpool', 'Throat Chop', 'Curse', 'Curse', 'Endeavor']"
129,Magikarp,"['Splash', 'Tackle', 'Hydro Pump', 'Hydro Pump ', 'Splash', 'Tackle', 'Flail']"
